RECORDTIME,RMSSD
,0.765990438
,0.683421631
,0.4603954
,0.466468536
,0.546194599
,0.205323685
,0.162940948
,0.092259982
,0.100788216
,0.070551751
,0.057113322
,0.015118232
,0
,0.112417625
,0.228194857
,0.200542706
,0.216177801
,0.189171728
,0.035405091
,0.284662101
,0.055950381
,0.119782918
,0.244605246
,0.184132317
,0.101951156
,0.297842098
,0.240728776
,0.356376793
,0.36451738
,0.442175992
,0.470732653
,0.515828918
,0.54257656
,0.527845975
,0.385450317
,0.158159969
,0.378343455
,0.354438558
,0.642847913
,0.60214498
,0.486496963
,0.770125339
,0.358961106
,0.722961623
,0.764052203
,0.753327303
,0.698410647
,0.695567903
,0.71559633
,0.601757333
,0.496705001
,0.50058147
,0.508075979
,0.649696343
,0.504716372
,0.427962269
,0.498643236
,0.517250291
,0.308954645
,0.499030883
,0.513244605
,0.436102856
,0.415040703
,0.588060473
,0.527975191
,0.344876599
,0.421630702
,0.634707327
,0.751776715
,0.663522419
,0.389972865
,0.38713012
,0.105052332
,0.124434681
,0.147176638
,0
,0.003230392
,0.008528234
,0.039539992
,0.001033725
,0.000387647
,0
,0
,0.009691175
,0.025067838
,0
,0
,0
,0
,0
,0
,0
,0
,0.008269802
,0
,0
,0.000129216
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.002455098
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.006589999
,0.033466856
,0.050135676
,0
,0.003230392
,0
,0.061377439
,0.131153896
,0.279881122
,0.190722316
,0.047292932
,0.077787828
,0.043674893
,0.166946634
,0.24240858
,0.615066546
,0.497092648
,0.786148081
,0.833441013
,0.85049748
,0.811603566
,0.660162812
,0.694921825
,0.2805272
,0.17211526
,0.076366456
,0.284145238
,0.21023388
,0.154154283
,0.006977646
,0.142008011
,0.202868588
,0.064737046
,0.045483913
,0.001033725
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.028427445
,0.052461558
,0.098591549
,0.133479778
,0.020286859
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.000258431
,0
,0
,0
,0
,0
,0.007882155
,0.005685489
,0.11732782
,0.374208554
,0.420596976
,0.605763018
,0.695826334
,0.718697506
,0.627729681
,0.631735366
,0.69505104
,0.688719473
,0.465305595
,0.50239049
,0.601369686
,0.646595167
,0.612740664
,0.583796356
,0.610931645
,0.607442822
,0.593745962
,0.598139294
,0.41542835
,0.300555627
,0.369039928
,0.638971443
,0.567385967
,0.399664039
,0.136580954
,0.40082698
,0.572296162
,0.538441659
,0.20726192
,0.050264892
,0.05956842
,0.420596976
,0.637937718
,0.254037989
,0.239824267
,0.358573459
,0.516474997
,0.308179351
,0.153637421
,0.510272645
,0.523194211
,0.336477581
,0.42615325
,0.427445406
,0.55808244
,0.548003618
,0.443468148
,0.420209329
,0.381573847
,0.314381703
,0.493086962
,0.231554464
,0.070164104
,0.323556015
,0.16526683
,0.06551234
,0.009432743
,0
,0
,0.071714692
,0.030494896
,0.00090451
,0.001679804
,0.019899212
,0.019899212
,0.151828402
,0.132058405
,0.239178188
,0.394366197
,0.175345652
,0.062411164
,0.184390748
,0.211267606
,0.170693888
,0.208941724
,0.167463497
,0.261661713
,0.213076625
,0.180643494
,0.179222122
,0.135418013
,0.125339191
,0.083344101
,0.076624887
,0.007365293
,0.009949606
,0.084894689
,0.261015635
,0.503553431
,0.479648533
,0.417625016
,0.335702287
,0.16707585
,0.09290606
,0.004134901
,0
,0
,0.000516863
,0
,0
,0.005685489
,0.028685877
,0.000646078
,0
,0.006719214
,0
,0
,0.007623724
,0.015376664
,0
,0
,0
,0.018865486
,0.029719602
,0.05271999
,0.012404703
,0.000646078
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.000516863
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.094456648
,0.225868975
,0.174958005
,0.158289185
,0.255588577
,0.045483913
,0.048585089
,0.13192919
,0.302752294
,0.134384287
,0.214497997
,0.543868717
,0.962656674
,0.76146789
,0.765990438
,0.857216695
,0.735237111
,0.668174183
,0.228970151
,0.191626825
,0.043416462
,0.092776845
,0.200930353
,0.263470733
,0.32549425
,0.275875436
,0.300814059
,0.155575656
,0.199379765
,0.185424473
,0.159968988
,0.009303528
,0.035275875
,0.246931128
,0.088254296
,0.009174312
,0.043416462
,0.181935651
,0.469311281
,0.630960072
,0.548003618
,0.514536762
,0.63729164
,0.804496705
,0.890166688
,0.91097041
,0.767670242
,0.736012405
,0.674893397
,0.649825559
,0.580436749
,0.201834862
,0.048585089
,0.027781367
,0.004393332
,0.004005685
,0.001033725
,0
,0
,0.04109058
,0.308050136
,0.543997933
,0.327949347
,0.767799457
,0.668303398
,0.750613774
,0.562992635
,0.350562088
,0.488564414
,0.705259077
,0.627729681
,0.464530301
,0.367618555
,0.280656416
,0.205065254
,0.243054658
,0.196407805
,0.065383124
,0.00982039
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.01279235
,0.069518026
,0.075074299
,0.004780979
,0.000516863
,0.010208037
,0.018348624
,0.100529784
,0.234267993
,0.070422535
,0.487918336
,0.636257914
,0.47796873
,0.72037731
,0.563251066
,0.496317354
,0.377697377
,0.379764827
,0.408450704
,0.422793643
,0.493603825
,0.487530689
,0.661196537
,0.648533402
,0.748804755
,0.71352888
,0.614291252
,0.270060731
,0.278072102
,0.297842098
,0.255330146
,0.291381315
,0.283240729
,0.295387001
,0.216177801
,0.260111125
,0.203256235
,0.190722316
,0.233105052
,0.162682517
,0.194081923
,0.338157385
,0.277684455
,0.194728001
,0.184778395
,0.421630702
,0.609639488
,0.583537925
,0.555756558
,0.637420855
,0.78291769
,0.573200672
,0.763276909
,0.741181031
,0.610673214
,0.632123013
,0.670112418
,0.69207908
,0.704096136
,0.722573976
,0.628246543
,0.541413619
,0.440496188
,0.385837964
,0.456648146
,0.579273808
,0.464401085
,0.370719731
,0.560925184
,0.595684197
,0.608347332
,0.58069518
,0.502002843
,0.602403411
,0.574622044
,0.579015377
,0.561571262
,0.458974028
,0.195632511
,0.29034759
,0.360511694
,0.297971314
,0.437007365
,0.43209717
,0.406383254
,0.266959555
,0.120558212
,0.188784081
,0.107119783
,0.333117974
,0.173148986
,0.097299393
,0.077529397
,0.091743119
,0.081018219
,0.121591937
,0.25222897
,0.351854245
,0.240211914
,0.113063703
,0.138648404
,0.070810182
,0.086703708
,0.077400181
,0.008011371
,0
,0
,0.010208037
,0.064220183
,0
,0.000516863
,0
,0
,0
,0
,0
,0
,0.000129216
,0.00090451
,0.003101176
,0.001809019
,0.001162941
,0.002584313
,0.000387647
,0
,0.006977646
,0.002455098
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.001809019
,0.03036568
,0.160744282
,0.081147435
,0.064478615
,0
,0.093293707
,0.079984494
,0.060989792
,0.034888228
,0.026618426
,0.022871172
,0.004910195
,0.053882931
,0.129086445
,0.154154283
,0.184132317
,0.252745833
,0.425119524
,0.331825817
,0.217469957
,0.163716242
,0.239695051
,0.258172891
,0.41245639
,0.433776974
,0.679415945
,0.547745187
,0.27962269
,0.183873886
,0.221087996
,0.318516604
,0.30494896
,0.179222122
,0.170306241
,0.062928027
,0.000387647
,0.0107249
,0.065253909
,0.001162941
,0.074299005
,0.254167205
,0.261790929
,0.135288797
,0.29719602
,0.177929965
,0.106990567
,0.013309213
,0
,0.021837447
,0.005685489
,0
,0
,0
,0
,0
,0
,0.007882155
,0
,0.014084507
,0.00090451
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.007106861
,0.002067451
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.007882155
,0.042641168
,0.06344489
,0.155058793
,0.324848172
,0.172632123
,0.152991343
,0.624240858
,0.89546453
,0.813154154
,0.427445406
,0.261015635
,0.175474868
,0.398888745
,0.526683034
,0.602532627
,0.637420855
,0.72037731
,0.710944566
,0.687814963
,0.645949089
,0.656157126
,0.652797519
,0.665719085
,0.601757333
,0.432872464
,0.337123659
,0.621398113
,0.39488306
,0.540379894
,0.71740535
,0.894947668
,0.891329629
,0.545031658
,0.291768962
,0.561312831
,0.785760434
,0.730068484
,0.673988887
,0.56790283
,0.273420339
,0.161390361
,0.096653314
,0.256880734
,0.1905931
,0.120687427
,0.24150407
,0.234914072
,0.224576819
,0.270189947
,0.392040315
,0.638454581
,0.866520222
,0.982555886
,0.972347849
,0.976741181
,0.977258044
,0.975707456
,0.984752552
,0.983589611
,0.983977258
,0.98333118
,0.98333118
,0.980488435
,0.744928285
,0.702545549
,0.499289314
,0.279751906
,0.337640522
,0.138648404
,0.021320584
,0.084248611
,0.215790154
,0.263987595
,0.283757591
,0.289830727
,0.30882543
,0.458974028
,0.601111255
,0.253262695
,0.237756816
,0.54735754
,0.737562993
,0.87582375
,0.906318646
,0.615583409
,0.195115648
,0.131670758
,0.130895465
,0.272645045
,0.12417625
,0.148339579
,0.045613128
,0.185682905
,0.116940173
,0.151311539
,0.115906448
,0.334151699
,0.668691045
,0.933066288
,0.976741181
,0.954257656
,0.958263342
,0.977387259
,0.982297454
,0.982297454
,0.980746867
,0.964982556
,0.845845717
,0.810052978
,0.524486368
,0.472154025
,0.354955421
,0.306241116
,0.427833053
,0.19653702
,0.036568032
,0.114743507
,0.107636646
,0.304690528
,0.071843907
,0.02351725
,0.050264892
,0.1905931
,0.041349012
,0.015505879
,0.008528234
,0.004651764
,0
,0.027264504
,0.093164492
,0.563380282
,0.625533015
,0.518025585
,0.040444502
,0.008657449
,0.015118232
,0.008528234
,0.039927639
,0
,0.011758625
,0.056854891
,0.1584184
,0.354438558
,0.370978163
,0.478873239
,0.513632252
,0.356893656
,0.312701899
,0.103760176
,0.092518413
,0.167463497
,0.233880346
,0.27277426
,0.378731102
,0.270448378
,0.253650342
,0.152086833
,0.048197442
,0.002325882
,0.043416462
,0.151957617
,0.025067838
,0.025197054
,0.032949994
,0.008399018
,0.001938235
,0.001421372
,0.011887841
,0
,0.005297842
,0.001550588
,0.002842745
,0
,0
,0.006719214
,0.001421372
,0
,0
,0.000646078
,0.033596072
,0.060343714
,0.005427058
,0.001550588
,0.001292157
,0.001292157
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.002455098
,0
,0
,0
,0
,0
,0
,0
,0
,0.002713529
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.039669208
,0.000646078
,0
,0
,0
,0.009949606
,0.022741956
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.002842745
,0.067579791
,0.557824008
,0.757074557
,0.618296938
,0.127923504
,0.262307792
,0.369039928
,0.175087221
,0.18077271
,0.190851531
,0.028556661
,0.042899599
,0.101305078
,0.006202352
,0.048714304
,0.255847009
,0.250290735
,0.136580954
,0.234397209
,0.085153121
,0.002196666
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.19744153
,0.514665978
,0.847913167
,0.979067063
,0.94728001
,0.963044321
,0.980488435
,0.983589611
,0.986561571
,0.984106474
,0.985269415
,0.983848042
,0.981651376
,0.984623336
,0.982297454
,0.764181419
,0.732911229
,0.728517896
,0.738338287
,0.752422794
,0.753585735
,0.733040445
,0.673859672
,0.703837705
,0.663005556
,0.671146143
,0.902829823
,0.876211397
,0.917689624
,0.904380411
,0.846491795
,0.787052591
,0.838997286
,0.749450833
,0.560408321
,0.458069518
,0.221346427
,0.574492829
,0.78110867
,0.639617522
,0.589740277
,0.677736142
,0.571391653
,0.443209717
,0.389197571
,0.392815609
,0.480423827
,0.515053624
,0.499160098
,0.642847913
,0.92285825
,0.584313219
,0
,0
,0
,0.126372916
,0.201447215
,0.100142137
,0.041219796
,0.049101951
,0.00387647
,0.150794676
,0.051169402
,0.049489598
,0.076108024
,0.031399406
,0.03514666
,0.079596847
,0.14472154
,0.039927639
,0.141878796
,0.090450963
,0.009432743
,0
,0
,0
,0
,0
,0.001292157
,0.017444114
,0.028169014
,0.056208813
,0.179351337
,0.077787828
,0.089158806
,0.233363484
,0.213464272
,0.053753715
,0.09975449
,0.135934875
,0.035792738
,0.010078822
,0.005427058
,0.002067451
,0.010983331
,0.040444502
,0.063961752
,0
,0.00090451
,0.013179997
,0
,0.000129216
,0.003747254
,0
,0.00684843
,0.002584313
,0.002325882
,0
,0
,0
,0
,0.00090451
,0
,0.002842745
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.017702546
,0.015505879
,0.034629797
,0.016539605
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.001550588
,0
,0
,0.021966662
,0.110350174
,0.257526812
,0.303010725
,0.422664427
,0.455743636
,0.518025585
,0.565447732
,0.50923892
,0.474350691
,0.289313865
,0.54645303
,0.925184132
,0.74389456
,0.614291252
,0.37136581
,0.433776974
,0.65008399
,0.574105182
,0.63431968
,0.576431063
,0.775423181
,0.946375501
,0.933970797
,0.737304561
,0.729551622
,0.732652798
,0.74001809
,0.755782401
,0.748546324
,0.72929319
,0.67541026
,0.646465952
,0.649437912
,0.599819098
,0.81328337
,0.693500452
,0.717663781
,0.591161649
,0.390618943
,0.453676186
,0.469440496
,0.688461041
,0.773872593
,0.772709652
,0.967696085
,0.982297454
,0.982555886
,0.719860447
,0.721798682
,0.744411423
,0.743506913
,0.754877891
,0.753068872
,0.754877891
,0.751389068
,0.753973382
,0.752681225
,0.754490244
,0.948830598
,0.983589611
,0.98242667
,0.981263729
,0.980100788
,0.965887066
,0.748417108
,0.54348107
,0.284920532
,0.347460912
,0.033466856
,0.009561959
,0.184003101
,0.120170565
,0.079984494
,0.231425249
,0.393074041
,0.35288797
,0.192143688
,0.179092906
,0.165137615
,0.120816643
,0.086832924
,0.136322522
,0.195374079
,0.202222509
,0.169660163
,0.35288797
,0.268768575
,0.242150149
,0.26204936
,0.111513115
,0.051427833
,0.185941336
,0.280397984
,0.494766766
,0.40560796
,0.376663652
,0.305595038
,0.37343326
,0.443338933
,0.409225998
,0.37343326
,0.487272257
,0.536503424
,0.569841065
,0.401989921
,0.10363096
,0.282336219
,0.215919369
,0.27070681
,0.181289572
,0.189559375
,0.295516217
,0.409355214
,0.578498514
,0.50445794
,0.403282078
,0.357410518
,0.479519318
,0.560020675
,0.615583409
,0.577077142
,0.493603825
,0.454193048
,0.436232071
,0.455485205
,0.524098721
,0.496705001
,0.451091872
,0.48391265
,0.413490115
,0.539863031
,0.492570099
,0.457165008
,0.552009304
,0.535598915
,0.58935263
,0.552655382
,0.590903217
,0.131799974
,0.043933325
,0.042899599
,0.03811862
,0.054658225
,0.174958005
,0.143041737
,0.131153896
,0.12120429
,0.009691175
,0.019382349
,0.067967438
,0.100271353
,0.11047939
,0.085282336
,0.015247448
,0.118490761
,0.102338803
,0.001550588
,0.013438429
,0.043416462
,0.316181677
,0.354090968
,0.411461429
,0.356741181
,0.234956713
,0.062023517
,0.59826851
,0.770125339
,0.67838222
,0.620235173
,0.620235173
,0.620235173
,0.620235173
,0.37730973
,0.248094069
,0.248094069
,0.248094069
,0.157643106
,0.273161907
,0.213722703
,0.007106861
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.123013309
,0.257397597
,0.248740147
,0.248223285
,0.161131929
,0.345781109
,0.319550329
,0.490502649
,0.477451867
,0.455743636
,0.643364776
,0.627988112
,0.726062799
,0.849851402
,0.775681613
,0.864711203
,0.85915493
,0.277426024
,0.534565189
,0.534048327
,0.534823621
,0.76146789
,0.778007495
,0.837963561
,0.982297454
,0.969505104
,0.723607701
,0.626695956
,0.491019512
,0.316707585
,0.129732524
,0.001421372
,0
,0
,0
,0
,0
,0
,0.270060731
,0.284920532
,0.064737046
,0.044450187
,0.01757333
,0.021320584
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.074945083
,0.037860189
,0.001938235
,0
,0.00090451
,0.056079597
,0.12029978
,0.588318904
,0.60989792
,0.156480165
,0.764698281
,0.907998449
,0.849076108
,0.578498514
,0.527716759
,0.340224835
,0.202222509
,0.272128182
,0.262307792
,0.195632511
,0.412327174
,0.427057759
,0.307662489
,0.305982685
,0.348106991
,0.461429125
,0.565189301
,0.576172632
,0.549683422
,0.656415558
,0.844941207
,0.941594521
,0.81625533
,0.723995348
,0.736658483
,0.753327303
,0.780591808
,0.644786148
,0.277684455
,0.571004006
,0.825688073
,0.850109833
,0.901150019
,0.75461946
,0.749192402
,0.741697894
,0.721152604
,0.673472025
,0.672825947
,0.720764957
,0.655381832
,0.468019124
,0.451479519
,0.353534048
,0.503165784
,0.644398501
,0.533273033
,0.581212043
,0.49760951
,0.517767153
,0.364905026
,0.312314252
,0.108799587
,0.195374079
,0.370719731
,0.451737951
,0.628763406
,0.555110479
,0.534694405
,0.591032433
,0.64116811
,0.550200284
,0.578369298
,0.41064737
,0.646336736
,0.5825042
,0.545806952
,0.522677348
,0.333505621
,0.315544644
,0.225222897
,0.221346427
,0.134255072
,0.090450963
,0.205711332
,0.230133092
,0.133479778
,0.050523323
,0.009432743
,0.019769996
,0.003618039
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.000646078
,0.00297196
,0.000129216
,0
,0
,0
,0
,0
,0.001162941
,0.120428996
,0.257397597
,0.033854503
,0
,0.021837447
,0.330921308
,0.276004652
,0.205969764
,0.302235431
,0.518025585
,0.662617909
,0.538312443
,0.646595167
,0.676702416
,0.674893397
,0.884093552
,0.946633932
,0.951285696
,0.932161778
,0.930740406
,0.979713141
,0.899987078
,0.833053366
,0.862514537
,0.984364905
,0.959555498
,0.981909807
,0.769996124
,0.667915751
,0.498384804
,0.493862256
,0.651634578
,0.494895981
,0.537278718
,0.621010466
,0.714691821
,0.725029074
,0.722573976
,0.757462204
,0.73407417
,0.837446699
,0.732911229
,0.761080243
,0.784080631
,0.832665719
,0.880346298
,0.755782401
,0.458069518
,0.549554206
,0.956195891
,0.981134514
,0.755265538
,0.748675539
,0.713399664
,0.662101047
,0.670887712
,0.621010466
,0.644527717
,0.535340483
,0.460007753
,0.395012275
,0.40767541
,0.46633932
,0.321359349
,0.378601887
,0.515312056
,0.279235043
,0.437265797
,0.415169919
,0.281302494
,0.35676444
,0.13102468
,0.328336994
,0.40948443
,0.510143429
,0.41542835
,0.301460137
,0.234526425
,0.128440367
,0.140069776
,0.34513503
,0.591678511
,0.719989663
,0.492699315
,0.415945213
,0.39488306
,0.392557178
,0.927380799
,0.956454322
,0.942886678
,0.96963432
,0.978420985
,0.978162553
,0.983718827
,0.97351079
,0.908644528
,0.74686652
,0.668303398
,0.688331826
,0.492957746
,0.546194599
,0.551621657
,0.516474997
,0.53185166
,0.515570487
,0.512727743
,0.402894431
,0.286987983
,0.293836413
,0.127018995
,0.235689366
,0.22573976
,0.254167205
,0.482491278
,0.30107249
,0.248481716
,0.289055434
,0.250807598
,0.002713529
,0
,0
,0.005168626
,0
,0.030624112
,0.222767799
,0.179997416
,0.03036568
,0.110867037
,0.229874661
,0.333505621
,0.330921308
,0.207778783
,0.087866649
,0.009691175
,0
,0
,0
,0
,0
,0
,0.043933325
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.001033725
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.015764311
,0.063186458
,0.010854116
,0
,0
,0.033079209
,0.035921954
,0.077529397
,0.05091097
,0.035275875
,0.005685489
,0.006589999
,0.014084507
,0.016798036
,0.011629409
,0.006719214
,0.00684843
,0.199767412
,0.278718181
,0.322909937
,0.427962269
,0.492828531
,0.555756558
,0.582245768
,0.601369686
,0.554722832
,0.469828143
,0.656803205
,0.708231038
,0.678253004
,0.714045742
,0.935004523
,0.973252358
,0.775293966
,0.457681871
,0.520480682
,0.462979713
,0.335960718
,0.175604083
,0.238402894
,0.269156222
,0.390618943
,0.56014989
,0.652539088
,0.381573847
,0.36064091
,0.350303657
,0.308696214
,0.401860706
,0.424085799
,0.339061894
,0.494895981
,0.538312443
,0.476418142
,0.430546582
,0.664426929
,0.465434811
,0.408450704
,0.404445019
,0.201964078
,0.242925443
,0.157772322
,0.585088513
,0.601886549
,0.567644399
,0.359865616
,0.189042512
,0.331825817
,0.059956067
,0.070551751
,0.271869751
,0.322909937
,0.193952707
,0.142266443
,0.036051169
,0.022871172
,0.002196666
,0
,0.007494508
,0.054658225
,0.350432872
,0.190980747
,0.071585476
,0.274195633
,0.207132704
,0.18374467
,0.164103889
,0.115777232
,0.00684843
,0.002067451
,0.004780979
,0
,0
,0
,0.008657449
,0.161648792
,0.170306241
,0.358702675
,0.355084636
,0.54942499
,0.496058922
,0.412714821
,0.266959555
,0.23258819
,0.095748805
,0.099496059
,0.051427833
,0.01460137
,0.004910195
,0.00982039
,0.002455098
,0.051040186
,0.081922729
,0.204419176
,0.312960331
,0.424990309
,0.248998579
,0.167592712
,0.263341517
,0.247835638
,0.295903864
,0.397079726
,0.378860318
,0.542318129
,0.342679933
,0.39010208
,0.370848947
,0.306887195
,0.521385192
,0.456777361
,0.006589999
,0
,0
,0
,0
,0
,0
,0
,0
,0.001162941
,0.001938235
,0
,0
,0.001162941
,0
,0.000258431
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0.013826076
,0.167851144
,0.300684843
,0.400568549
,0.430675798
,0.25222897
,0.168626438
,0.055821166
,0.138260757
,0.366067967
,0.375888358
,0.509497351
,0.734591032
,0.858896498
,0.807468665
,0.933195503
,0.89042512
,0.728259465
,0.715337899
,0.440496188
,0.97467373
,0.97945471
,0.975707456
,0.945341775
,0.641943404
,0.498901667
,0.49076108
,0.377051299
,0.259335832
,0.355343068
,0.37343326
,0.510918723
,0.580049102
,0.565964595
,0.446181677
,0.552009304
,0.682387905
,0.880733945
,0.978162553
,0.980746867
,0.986173924
,0.980876082
,0.980617651
,0.949735108
,0.981005298
,0.97170177
,0.822845329
,0.838092777
,0.668820261
,0.67747771
,0.689365551
,0.572813025
,0.449412069
,0.425894818
,0.348623853
,0.201964078
,0.013438429
,0.028556661
,0.002584313
,0.021579015
,0.010337253
,0.037601757
,0.04587156
,0.134771934
,0.242925443
,0.444631089
,0.548649696
,0.406770901
,0.411810311
,0.617392428
,0.552138519
,0.79480553
,0.428091485
,0.423956584
,0.552396951
,0.567515183
,0.603953999
,0.415686781
,0.211396821
,0.271223672
,0.380410906
,0.420596976
,0.536374209
,0.64711203
,0.670887712
